CKD_number,High school diploma only 2014-18,30-39,40-49,N_POP_CHG_2018,60-69,Some college or associate's degree 2014-18,Active Patient Care General Surgeons per 100000 Population 2018 (AAMC),Family Medicine/General Practice Primary Care (2019),CI90LBINC_2018,CI90UBINC_2018,Heart disease_prevalence,Heart disease_number,Population Aged 60+,COPD_number,anycondition_prevalence,anycondition_number,Percent of Population Aged 60+,Active Primary Care Physicians per 100000 Population 2018 (AAMC),Total physician assistants (2019),Internal Medicine Primary Care (2019),Total Specialist Physicians (2019),Unemployed_2018,Asian-alone pop,Total nurse practitioners (2019),White-alone pop,CKD_prevalence,Total Active Patient Care Physicians per 100000 Population 2018 (AAMC),R_NET_MIG_2018,Total Hospitals (2019),Bachelor's degree or higher 2014-18,Civilian_labor_force_2018,Less than a high school diploma 2014-18,70-79,Hawaiian/Pacific Islander-alone pop,Active Patient Care Primary Care Physicians per 100000 Population 2018 (AAMC),Native American/American Indian-alone pop,R_death_2018,R_DOMESTIC_MIG_2018,Active General Surgeons per 100000 Population 2018 (AAMC),Obesity_prevalence,diabetes_number,R_INTERNATIONAL_MIG_2018,R_birth_2018,19-Oct,20-29,Active Physicians per 100000 Population 2018 (AAMC),county_pop2018_18 and older,Black-alone pop,GQ_ESTIMATES_2018,Employed_2018,0-9,POP_ESTIMATE_2018,Two or more races pop,50-59,diabetes_prevalence,Median_Household_Income_2018,COPD_prevalence,80+
1064,8466,3291,3576,-253,4508,5934,6.2,14.29199133,31178,37552,9.4,2244,8483,2454,50.6,12130,26.7,80.1,6.404228494,13.04655509,39.38997354,713,207,12.94887382,12495,4.4,205.0,386,0.421250492,3131,12945,4168,2774,6,72.3,221,14.3,12,7.0,38.3,4357,6,11.1,3975,3799,229.5,23957,17676,201,12232,3772,31039,434,4107,18.2,34365,10.2,1237
1375,18114,4807,5855,-262,6903,7791,7.2,27.09910815,47638,52876,9.3,3605,14259,3899,47.1,18288,29.2,100.8,21.32493671,39.03114189,100.6887601,1066,209,26.34301143,47044,3.5,273.3,42,0.748573365,5020,23661,4428,4900,21,88.2,93,11.8,125,8.7,34.0,5147,12,10.2,5464,5107,320.5,38810,332,551,22595,4888,48176,477,7308,13.3,50257,10.0,2944
152,1238,514,584,-57,618,1023,7.6,2.028667072,37060,45438,12.2,450,1333,533,54.2,1998,27.3,77.3,1.052771438,2.108746035,6.893197165,113,13,3.132689046,4556,4.1,214.6,79,0.112110549,504,2311,630,433,0,72.9,31,11.5,84,8.3,38.0,616,2,12.5,569,505,230.9,3685,72,60,2198,609,4771,99,644,16.7,41249,14.5,295
217,2205,929,887,-24,1126,1713,6.2,5.838691151,53476,64962,7.9,532,2467,505,45.3,3046,27.3,88.2,3.809050894,4.142690388,12.72000572,116,45,4.84240655,8674,3.2,214.5,56,0.430951014,1419,4713,771,778,5,80.3,74,10.1,356,6.8,38.3,709,12,11.6,1265,931,239.2,6729,41,126,4597,1147,8940,101,1190,10.5,59219,7.5,687
127,1732,532,629,-52,669,1031,5.8,2.340618221,49396,61000,8.4,326,1345,371,46.8,1807,26.3,99.6,0.963465577,3.731302684,8.267555341,133,11,1.918812063,4829,3.3,240.5,294,0.072298581,534,2481,262,402,0,87.2,11,9.5,171,7.0,33.8,451,12,8.7,628,484,284.4,3863,30,43,2348,529,4926,45,777,11.7,55198,9.6,276
5981,42019,41973,35783,3295,33192,62851,6.2,207.2095323,55699,61537,5.4,13323,55100,13405,39.3,96119,18.0,88.2,135.179552,147.0200967,451.4207668,4408,15376,171.8523502,275736,2.4,214.5,423,15.29403691,74339,173384,12495,18150,308,80.3,3114,6.7,27,6.8,31.4,20894,59,12.6,43912,58941,239.2,244760,13440,14984,168976,40506,317272,9298,34460,8.5,58618,5.5,10355
422,4312,1989,1972,150,1743,2704,6.0,5.670619139,34417,42229,9.6,1116,3483,1349,51.5,6008,24.1,86.8,4.172836041,7.940921367,19.93140445,209,117,8.464837266,11984,3.6,240.7,223,0.148614052,1019,5082,2259,1182,20,80.1,194,10.7,218,6.9,35.5,1665,12,8.8,1688,1876,265.2,11663,1927,1887,4873,1529,14587,345,1962,14.3,38323,11.6,646
1491,12528,6509,6700,-113,7304,12681,6.3,24.06690515,48953,54097,8.2,3642,13887,3936,49.2,21823,25.2,90.3,13.5662737,27.41652268,75.84721623,871,594,28.90093893,45018,3.4,231.8,318,0.619582433,8946,26036,5570,4921,36,81.7,200,10.1,322,7.3,38.4,5767,10,8.6,6175,7175,263.2,44345,8015,458,25165,5574,54973,1110,7885,13.0,51525,8.9,2730
99,1072,455,445,-23,585,1063,6.6,2.49867167,48598,60226,8.0,244,1029,204,42.3,1281,25.6,104.9,1.291384217,2.291280496,6.687118162,115,18,2.052531206,3793,3.3,265.0,149,0.090510925,473,2231,185,340,4,96.0,86,6.7,317,7.4,33.6,343,1,9.7,534,341,302.7,3033,27,34,2116,510,3999,71,547,11.3,54412,6.7,242
2589,29054,13812,13826,221,15189,25982,7.1,65.06053701,58649,65163,6.8,6107,27003,5750,39.9,35936,23.5,94.6,36.54193776,60.61195328,182.6501095,1571,6666,60.39349604,103566,2.9,238.3,150,2.641346588,19182,62903,5885,8652,68,86.4,650,9.2,132,7.9,33.5,8496,5,10.5,14844,13763,264.9,90025,2538,2794,61332,13253,115456,1968,16848,9.4,61906,6.4,5269
1160,12170,5192,5273,-384,6135,11389,6.5,31.85069064,46942,55692,8.3,2969,12082,2822,47.4,17030,25.4,84.8,12.57225318,18.83627146,60.23774763,728,303,28.32810153,43704,3.2,193.1,2,1.739186254,6235,22606,2924,3879,23,77.9,185,11.1,317,6.9,34.2,4122,6,11.5,5867,5184,218.2,35916,1384,628,21878,5727,46518,919,6751,11.5,51317,7.9,2510
4491,29092,15278,16278,-759,15157,25599,6.2,51.0889212,33307,37507,10.8,10673,26448,12366,54.5,53984,19.7,86.2,53.85666097,64.17855286,190.1741925,2915,877,59.88728661,40787,4.5,223.5,15,1.421958045,11320,49653,19647,9049,204,78.1,54971,10.4,340,7.1,37.2,17802,1,12.9,19276,18005,255.0,99102,31381,4305,46738,17930,131831,3611,16714,18.0,35407,12.5,4144
2774,27573,13213,12697,-251,14534,27191,5.8,51.99631585,50208,57918,8.0,6846,27315,7802,50.3,43207,24.6,99.6,21.40317461,82.89006348,183.6619125,3262,1028,42.6259854,103308,3.2,240.5,65,1.606096971,13887,56230,8762,8446,36,87.2,429,11.1,160,7.0,36.0,9858,9,11.1,13552,12969,284.4,85867,3105,3387,52968,12412,109430,1524,15946,11.5,54063,9.1,5661
272,3286,1396,1163,-25,1439,2012,5.8,6.377508541,42655,52313,8.9,741,2659,759,48.2,4006,23.0,73.9,3.634615487,3.722094586,13.1557278,161,58,3.191576177,10081,3.3,189.1,130,0.352738304,1563,5255,797,844,3,68.5,450,12.9,347,6.2,36.1,1046,12,12.9,1560,1165,206.7,8308,146,206,5094,1522,11127,389,1483,12.6,47484,9.1,555
564,4451,1949,1868,-20,2462,4376,5.4,6.135879558,40136,49410,10.4,1501,5417,1490,49.4,7102,29.6,72.9,3.729915133,6.932548064,21.63899763,294,130,6.319726136,17286,3.9,199.9,150,0.33386028,1673,8724,2053,1829,14,66.5,223,13.5,15,6.2,36.2,2141,1,11.7,2529,2135,224.8,14380,391,816,8430,2095,18322,278,2418,14.9,44773,10.4,1037
695,5803,2334,2343,103,3548,3982,6.1,7.071693122,47002,55408,9.7,1686,6275,1792,49.1,8577,29.3,79.1,6.897544126,10.32040116,26.5121113,408,140,9.982469182,15414,4.0,202.9,109,0.300614337,3438,8223,2260,2447,56,71.9,108,11.4,31,7.0,33.9,2764,9,9.7,2474,2209,228.7,17461,5833,159,7815,2304,21809,258,3128,15.8,51205,10.3,1022
13365,119769,87114,99752,1293,70384,135512,5.8,328.9552173,82874,89342,5.6,29069,116816,31598,40.7,211952,17.0,99.6,135.4074003,524.4048236,1161.938944,14441,41201,269.673727,549909,2.6,240.5,130,10.16098871,152229,357226,40752,39905,361,87.2,3242,6.8,362,7.0,33.3,50250,25,11.0,104756,86082,284.4,520167,83988,8739,342785,86166,692310,13609,98580,9.7,86108,6.1,19571
746,8396,3472,3328,-59,3425,4846,5.8,15.94004584,44782,50934,9.9,2075,6609,2198,50.9,10647,23.8,73.9,9.084415504,9.30306215,32.88163438,417,152,7.977076036,22899,3.6,189.1,130,0.881639703,2703,12710,2671,2200,34,68.5,2476,12.1,147,6.2,35.3,2850,10,12.4,3808,3194,206.7,20920,663,317,12293,3782,27811,1587,3353,13.6,47858,10.5,1249
467,2462,874,917,-122,2085,3100,7.3,5.940876995,28747,34735,12.3,1138,4961,1017,46.8,4331,44.1,91.1,2.784622521,5.124333549,15.14792777,289,89,5.349406422,10069,5.0,213.8,169,0.214604367,1771,4097,1322,1831,5,82.1,332,21.1,181,7.7,30.6,1528,4,9.1,867,933,244.8,9259,99,265,3808,1008,10968,374,1414,16.5,31741,11.0,1039
19164,107135,109144,107012,165,95692,183807,6.2,326.9454649,82014,86326,5.9,38571,167777,36831,33.7,221125,19.8,96.2,170.3136758,481.0818154,1264.305298,16066,66975,331.5921434,715662,2.9,243.8,64,7.722951828,187558,425728,88185,56705,2464,87.1,15895,7.3,176,7.2,23.9,63672,40,11.0,113043,116704,279.6,656414,20232,11371,409662,103676,850967,29739,115910,9.7,84170,5.6,33081
606,4725,1569,2235,-35,2790,4141,6.3,7.737151233,38899,46825,11.0,1606,5697,1733,49.8,7264,31.7,90.3,4.361354758,8.814003335,24.38374934,287,60,9.29122103,16316,4.2,231.8,259,0.199186516,1880,7438,2794,2229,11,81.7,95,13.7,140,7.3,37.2,2224,0,8.6,1818,1586,263.2,14595,969,295,7151,1580,17673,222,2795,15.2,42862,11.9,1071
32,314,160,133,-20,207,279,9.4,0.700661298,40085,49075,8.3,82,310,76,42.6,421,28.5,91.5,0.466709655,0.410609006,1.375062717,20,1,0.601589939,1246,3.3,236.2,442,0.066843327,127,738,35,134,0,88.0,7,8.6,452,9.8,34.2,111,0,13.3,142,127,247.1,987,5,0,718,159,1268,9,144,11.3,44580,7.7,62
11423,99134,58507,65404,3163,67340,100674,7.3,147.9594503,87124,92232,6.8,27656,119899,25466,39.3,160283,23.6,134.3,162.5977521,690.1020937,1555.563536,9970,8011,470.2272941,438624,2.8,353.7,112,5.63011607,130354,284938,25173,41632,680,114.6,1709,9.1,214,9.6,27.9,37985,53,9.9,66935,59758,449.5,407472,58764,11373,274968,56735,518132,10344,80248,9.3,89678,6.2,21573
2811,22381,12931,12925,2087,14579,30004,6.1,63.88292292,54936,62312,8.1,6778,26255,7013,48.2,40440,25.3,100.6,27.59534003,54.20719835,160.7847983,2729,1783,43.92402918,99269,3.3,246.3,298,1.330592916,12096,45923,8381,9384,468,91.7,2225,10.9,185,6.9,37.5,10325,1,12.2,13696,12990,278.8,83950,1211,1208,43194,13635,108987,4031,14392,12.3,58624,8.4,4455
329,1812,983,835,-92,1028,1324,6.7,3.032927511,26040,31044,11.5,703,1849,802,65.0,3969,21.3,65.9,0.295827934,3.259636769,9.347609768,193,31,5.767262341,1847,5.4,174.8,294,0.273709958,794,2306,1588,597,5,61.2,18,13.2,432,7.1,49.2,1392,32,11.3,1257,980,191.3,6110,6258,82,2113,1101,8257,98,1147,22.8,28542,13.1,329
354,3139,1469,1431,-176,1610,2556,6.7,4.574919723,36216,44804,9.4,881,3005,974,54.4,5119,23.7,65.9,0.446231915,4.916891844,14.10009442,274,50,8.699437139,8243,3.8,174.8,288,0.412868781,1317,4605,1414,1033,2,61.2,33,12.4,341,7.1,39.6,1448,0,12.8,1673,1386,191.3,9410,4014,0,4331,1623,12455,113,1740,15.4,40510,10.3,490
1079,7083,6750,5133,126,3713,5835,6.3,23.65537784,38873,46407,5.2,2343,6611,2787,40.0,17931,12.5,90.3,13.33429987,26.94771925,74.55028168,857,2428,28.40675301,44743,2.4,231.8,338,0.608988006,9647,24736,4266,1972,131,81.7,427,5.0,341,7.3,30.5,3831,84,12.3,9916,15168,263.2,44853,4812,7684,23879,5492,54033,1492,4464,8.5,42640,6.2,1425
639,4258,1951,1833,73,3479,4848,7.3,10.59261401,40380,49810,9.2,1475,6880,1321,41.4,6608,35.3,91.1,4.964996173,9.136712882,27.00883256,396,129,9.538018963,18014,4.0,213.8,222,0.382640682,4290,8702,1240,2661,31,82.1,848,10.5,248,7.7,28.6,2085,45,8.6,2040,1710,244.8,15955,203,116,8306,1908,19556,331,2767,13.1,45095,8.3,1207
2522,17631,9276,9836,-112,10430,15920,6.2,31.56653653,40289,47741,9.1,5732,19331,6227,48.3,30339,23.8,86.2,33.27665207,39.65428483,117.5037651,2167,987,37.00282127,45632,4.0,223.5,24,0.878591474,10821,35342,10880,6522,114,78.1,501,11.5,347,7.1,36.9,9983,10,11.5,10803,10052,255.0,62774,32939,1505,33175,9943,81455,1282,11083,15.9,44015,9.9,3510
1687,16772,7595,7994,370,7364,11204,7.6,25.79694038,37858,44992,10.4,4831,12999,6353,54.8,25559,21.7,77.3,13.38725432,26.81524066,87.65528795,1268,393,39.83590689,58846,3.6,214.6,282,1.42562039,5539,24947,7787,4457,16,72.9,222,11.1,367,8.3,38.6,7297,7,12.4,7747,7504,230.9,46617,461,697,23679,7589,60669,731,8351,15.7,41425,13.6,2068
700,6343,2734,2919,250,3431,4260,6.1,8.441997818,43064,48636,8.5,1716,6327,1996,46.5,9425,24.7,79.1,8.234103413,12.32021845,31.64944829,496,238,11.91680431,22138,3.5,202.9,135,0.358865343,3826,10964,2856,2394,22,71.9,132,13.7,218,7.0,32.7,2697,0,11.1,3488,3535,228.7,20248,2870,775,10468,3105,26035,635,3418,13.3,45850,9.9,1011
550,5894,2399,2607,292,2626,3078,7.4,7.394829254,42952,51888,9.6,1517,4748,1856,51.7,8167,24.5,85.1,3.545710568,10.66985219,30.05227673,343,235,17.09793988,19105,3.5,225.8,410,0.342077781,2187,7730,2799,1707,4,77.8,92,11.8,218,8.1,35.8,2238,95,10.1,2438,2330,253.1,15787,403,298,7387,2303,20138,299,2960,14.2,47420,11.8,768
929,9155,3148,3491,139,4089,5458,5.4,10.08659297,40385,47923,10.3,2393,8380,2402,52.0,12120,27.8,72.9,6.131498411,11.39621303,35.57171541,624,143,10.38881298,24186,4.0,199.9,177,0.548823151,3459,12335,3067,3137,16,66.5,201,14.5,14,6.2,38.3,3627,1,10.5,3831,3126,224.8,23317,5083,354,11711,3622,30119,490,4069,15.6,44154,10.3,1606
524,5809,2533,2452,60,2753,4905,6.5,14.20333476,52271,58539,8.1,1320,5304,1260,45.1,7361,25.9,84.8,5.60640655,8.399750962,26.86211438,312,190,12.63248932,19751,3.2,193.1,41,0.77556386,2697,10484,1212,1713,8,77.9,82,9.4,128,6.9,37.0,1855,44,9.5,2590,2179,218.2,16305,568,1168,10172,2257,20744,145,3029,11.4,55405,7.7,1238
2121,21904,9030,9712,-808,10648,14979,9.2,51.02867487,37106,45490,10.5,6198,20258,7598,56.6,33305,26.3,100.1,27.46748978,40.13214075,115.2565477,1557,710,38.73409487,65864,3.6,231.6,266,2.302663814,9972,29465,7657,6583,23,89.4,204,13.6,22,10.5,37.5,9405,3,10.0,8439,8707,263.4,58794,5988,3698,27908,8465,74254,1465,9082,16.0,41298,12.9,3588
678,5272,3417,3015,-136,3677,6767,6.3,17.53481206,52752,63282,7.5,1650,7540,1635,42.7,9403,26.2,88.0,8.154814778,11.81075938,37.37296725,419,251,16.09399743,27194,3.1,206.5,279,1.36240295,5600,16312,1681,2220,22,80.5,176,11.9,274,6.8,34.3,2495,0,10.6,3883,3425,227.6,21999,363,928,15893,3402,28537,531,3724,11.3,58017,7.4,1774
1316,14665,6726,6976,661,6467,9400,7.4,19.6257843,53423,58909,8.6,3531,10824,4422,48.1,19777,21.1,85.1,9.410271477,28.31765418,79.75836638,793,344,45.3777185,49563,3.2,225.8,138,0.907870151,5478,26257,6015,3873,31,77.8,261,9.9,447,8.1,35.4,5314,0,11.3,6863,6496,253.1,41105,2207,617,25464,6601,53446,1040,7563,12.9,56166,10.8,1881
1235,13186,5334,5515,-301,5993,9210,7.6,19.16327134,42918,48106,10.2,3562,11048,4342,56.2,19614,24.0,77.3,9.944729234,19.91971627,65.11477884,852,318,29.59212533,40531,3.5,214.6,338,1.05902289,5069,19281,4278,3631,31,72.9,133,12.0,363,8.3,41.2,5729,6,10.4,5625,5336,230.9,34880,3111,1086,18429,5456,45068,944,6239,16.4,45512,12.4,1939
1758,11515,8222,7029,-464,7052,13432,7.3,35.03914952,39863,47191,8.0,3790,13924,3674,47.6,22691,21.3,91.1,16.4236366,30.22319593,89.3421134,1319,752,31.55067032,59585,3.7,213.8,114,1.265731392,7350,27137,9090,4375,167,82.1,1488,10.1,474,7.7,34.0,6343,16,13.1,10213,8364,244.8,47645,1526,1782,25818,8920,64689,1171,7791,13.3,43527,7.7,2723
3014,29789,17051,16661,-1063,16649,32033,5.8,62.87643685,58797,64219,7.2,7373,31973,8252,45.5,46521,23.7,99.6,25.8817444,100.2346369,222.0927859,3190,1220,51.54538422,126929,2.9,240.5,92,1.942169424,24656,65386,6945,10423,42,87.2,432,10.8,54,7.0,32.8,10271,2,10.8,16641,14548,284.4,102333,1759,2566,62196,15958,132328,1946,17670,10.0,61508,8.1,6727
125,1200,428,393,-65,665,1078,6.2,2.739743778,42076,51832,9.6,321,1511,292,46.8,1571,35.0,88.2,1.787356655,1.943913443,5.968727517,63,27,2.272247816,4083,3.7,214.5,172,0.202219184,595,2388,235,480,0,80.3,24,14.9,107,6.8,37.4,420,1,10.2,500,395,239.2,3357,8,50,2325,420,4195,53,561,12.5,46954,8.7,353
868,9062,3588,3770,-175,4550,7887,5.8,15.67682033,51413,60785,8.4,2170,9368,2343,47.4,12280,27.9,99.6,6.453028786,24.99124431,55.37382326,871,334,12.85167812,31697,3.3,240.5,42,0.484236109,4641,17390,1981,3019,15,87.2,156,11.6,141,7.0,34.3,3067,6,10.1,4124,3610,284.4,25915,327,457,16519,3630,32993,464,4621,11.8,56099,9.0,2081
254,2606,991,993,-77,1454,2433,6.5,6.654560865,51494,61902,8.6,645,2963,586,49.5,3734,29.8,84.8,2.626719305,3.935459873,12.58546518,125,46,5.918586757,9488,3.4,193.1,214,0.363367969,1441,5273,521,830,12,77.9,17,12.4,173,6.9,38.7,862,0,11.2,1211,925,218.2,7543,30,177,5148,1154,9719,126,1370,11.4,56698,7.8,791
26,140,109,104,-33,109,128,5.5,0.447805505,43239,53703,9.6,63,184,61,45.0,294,17.4,73.9,0.300155968,0.188933125,0.677536529,12,9,0.334154217,786,4.0,181.6,325,0.021856017,92,405,232,59,2,68.9,28,3.5,328,5.8,35.0,99,42,6.9,139,96,192.6,654,10,2,393,97,852,17,95,15.1,48471,9.3,44
547,4562,2352,1997,-68,2090,3157,5.4,5.805341782,33702,41154,9.6,1321,4004,1355,52.4,7192,23.2,72.9,3.528985854,6.559094023,20.47331208,257,110,5.979284607,12443,4.0,199.9,341,0.315875338,1553,6668,2763,1354,36,66.5,199,9.5,137,6.2,39.9,2209,6,12.1,1906,2411,224.8,13722,4201,1940,6411,2062,17335,346,2355,16.1,37428,9.9,808
6229,33924,26345,21341,2372,19853,41128,6.1,79.53713722,41173,47059,8.6,13649,45739,12591,47.1,74673,22.4,78.1,57.38268732,98.34919348,274.1650148,16639,3367,100.6563325,193457,3.9,224.0,22,2.455032499,19315,97636,36452,18771,532,73.2,4824,7.7,46,6.9,36.9,20561,27,14.1,29723,33390,242.0,158634,5712,9283,80997,29937,212128,4236,21432,13.0,44116,7.9,11336
405,3840,2530,1898,134,1515,2631,5.4,5.241049835,43434,54052,7.6,941,2900,873,49.5,6085,19.3,72.9,3.185960693,5.921535706,18.48326127,193,79,5.398085036,13795,3.3,199.9,29,0.285171563,1511,6845,2498,896,5,66.5,164,9.1,20,6.2,38.4,1673,108,11.5,1894,2745,224.8,12303,1456,3012,6652,1839,15650,151,1682,13.6,48743,7.1,651
2185,16361,13595,10868,860,11595,23529,7.1,58.90588774,57192,63030,6.0,5017,20349,4859,34.8,28997,19.9,94.6,33.085114,54.87813474,165.3716269,1545,4595,54.68034329,95917,2.6,238.3,284,2.391478349,20548,59280,4179,6852,72,86.4,670,7.5,158,7.9,30.1,6926,10,11.4,13806,19853,264.9,83207,1287,4598,57735,11887,104534,1993,12097,8.3,60111,5.8,3981
6046,34631,34258,26618,3136,27545,44794,6.0,104.9439679,49332,52720,6.1,13436,47766,15311,36.6,80981,18.4,86.8,77.22507206,146.9595783,368.862838,4493,16900,156.6554884,188584,2.7,240.7,177,2.750343121,67724,137339,12112,16277,215,80.1,971,7.5,44,6.9,28.4,22543,65,10.5,34607,66269,265.2,221415,55575,14487,132846,28015,269956,7711,27729,10.2,51026,6.9,8638
133,1314,689,658,-7,800,1791,6.2,3.898991742,61659,70797,7.2,324,1401,316,39.1,1749,23.3,88.2,2.543627946,2.766427474,8.494232009,85,19,3.233687596,5755,3.0,214.5,354,0.287782724,676,3468,286,412,1,80.3,50,5.5,74,6.8,31.3,475,12,11.2,822,652,239.2,4471,65,0,3383,791,5970,80,845,10.6,66228,7.1,301
1377,12895,8129,7710,350,7392,13275,6.6,41.56517516,61960,72088,6.2,3198,13206,2735,34.9,18136,20.2,104.9,21.48205858,38.11524191,111.2396003,1020,1544,34.14366927,59438,2.6,265.0,165,1.505640971,11456,36852,3971,4288,76,96.0,460,7.8,126,7.4,30.2,4547,49,11.7,9870,10060,302.7,51986,3851,7308,35832,7832,66523,1154,8607,8.7,67024,5.3,2635
824,8013,3066,3267,45,4743,6475,11.7,24.97365967,47215,51907,8.4,2066,8571,2190,39.2,9668,28.4,128.9,12.41981644,17.98192848,50.12602174,581,144,24.57157928,28949,3.3,305.7,311,0.759485178,5474,14471,1584,2998,14,119.7,142,11.3,368,12.1,30.2,2756,4,7.7,3529,3503,330.2,24662,175,1107,13890,2703,29897,473,4611,11.2,49561,8.9,1477
966,9221,5046,4881,432,5030,8534,7.1,25.43174106,53281,61731,6.1,2226,9015,2209,39.3,14265,20.4,94.6,14.28400597,23.69281859,71.39674069,746,1308,23.60742508,42557,2.7,238.3,105,1.032485214,7586,24449,1735,2967,27,86.4,236,7.5,31,7.9,34.4,3071,5,10.0,6709,8523,264.9,36259,380,3260,23703,4761,45131,623,5437,8.5,57506,6.1,1777
144,944,409,453,128,861,1156,5.5,2.249539393,42438,52926,10.3,365,1641,337,41.8,1477,39.6,73.9,1.507825754,0.949100677,3.40358726,88,15,1.678615079,4107,4.1,181.6,326,0.109793137,729,2190,335,570,2,68.9,37,8.1,329,5.8,29.6,518,12,10.2,428,329,192.6,3537,24,21,2102,387,4280,95,619,14.6,47682,9.5,224
1304,8328,4447,4413,-185,5327,9727,7.3,21.12781255,36886,46136,8.5,2546,9932,2172,47.0,14031,25.2,91.1,9.903080421,18.22390175,53.8712683,868,299,19.0243387,29999,4.4,213.8,71,0.763207326,4923,16670,3669,3326,87,82.1,7528,11.3,217,7.7,33.8,5134,14,11.3,5067,4471,244.8,29885,332,425,15802,5003,39006,761,5176,17.2,41511,7.3,1776
1490,17290,6886,7020,-313,8037,13056,7.1,27.19269183,49921,58035,8.7,3987,14131,4478,43.5,19849,23.7,93.7,11.2472917,39.76792853,114.595617,1396,252,30.37674176,54891,3.3,248.6,23,0.975838368,6545,30748,3993,4652,10,83.7,217,10.5,363,8.3,34.7,5931,3,10.7,7581,6673,292.7,45680,1996,902,29352,6808,58799,1433,8351,13.0,53978,9.8,2791
531,3784,2399,2224,29,2270,4544,5.5,10.94548081,49672,57222,8.3,1235,4407,1201,45.2,6749,21.6,73.9,7.336558721,4.617995699,16.56067867,278,122,8.167560517,19660,3.6,181.6,23,0.534215441,1711,11031,2763,1463,12,68.9,475,8.1,134,5.8,32.2,1967,6,15.0,3047,2722,192.6,14920,164,82,10753,3383,20825,392,2425,13.2,53447,8.0,892
824,6051,3113,3191,-184,3403,5871,6.7,9.828639257,34182,42164,9.8,2009,6069,2288,56.8,11601,22.3,65.9,0.958673109,10.56332332,30.29227833,492,128,18.68964584,16807,4.0,174.8,122,0.886996615,2288,10931,4002,2092,38,61.2,97,11.9,148,7.1,42.0,3427,9,10.9,3687,3396,191.3,20434,9423,607,10439,3221,26758,265,3567,16.8,38173,11.2,1088
401,3906,1965,1766,-19,2210,4210,6.5,11.046886,51388,61288,8.0,1001,4559,929,41.5,5178,27.8,84.8,4.360478368,6.533049654,20.89246787,273,135,9.825134143,15602,3.2,193.1,76,0.603208028,2584,8583,745,1323,1,77.9,50,10.3,13,6.9,32.7,1356,14,11.7,2004,1731,218.2,12482,144,234,8310,1983,16134,202,2109,10.9,56338,7.4,1043
6701,65852,49400,45810,3292,39616,85702,6.6,221.0708976,79732,84836,5.6,15192,63313,13569,40.1,108036,18.4,104.9,114.2556949,202.721887,591.6452459,5432,16998,181.5984555,299084,2.5,265.0,101,8.007987448,70007,196586,14385,21782,217,96.0,3086,6.1,359,7.4,33.1,23246,5,12.0,46654,42246,302.7,269417,24283,2961,191154,45234,353813,10145,52528,8.6,82284,5.0,10543
11860,93236,58543,54754,2138,56337,90654,7.3,134.3306593,50400,54964,7.3,27022,103567,27003,41.3,152372,22.1,134.3,147.6206028,626.5356424,1412.277992,10659,12723,426.9138762,389390,3.2,353.7,40,5.111516717,85913,231265,46509,33046,834,114.6,3736,9.7,217,9.6,32.0,38894,91,10.4,62294,67112,449.5,369266,51032,15129,220606,53262,470406,12691,64353,10.5,52682,7.3,20705
1541,14302,7996,7513,334,8619,13283,7.1,39.97648122,54982,63082,6.2,3574,15091,3397,37.9,21701,21.4,94.6,22.4532129,37.24304661,112.229456,1180,2192,37.10881545,66631,2.7,238.3,151,1.622976802,14423,39282,3001,4994,27,86.4,337,7.1,19,7.9,32.2,4938,35,9.6,9680,12774,264.9,57277,685,3319,38102,7253,70942,1070,9287,8.6,59032,5.9,2826
206,1888,967,959,26,1065,1614,6.5,6.173904241,49672,59988,8.2,524,2110,521,44.0,2804,23.9,84.8,2.43699228,3.651202971,11.67642139,113,29,5.491089288,8839,3.2,193.1,350,0.337122027,1145,4251,937,646,0,77.9,28,8.8,3,6.9,34.7,718,0,18.5,1346,997,218.2,6370,20,107,4138,1497,9017,101,1074,11.3,54830,8.2,466
1584,12583,7802,7032,753,6332,13434,6.9,22.08219243,35751,42457,8.2,3613,10680,4127,51.1,22378,18.3,77.2,6.324396654,27.01167543,74.97069829,955,507,29.99064357,28865,3.6,196.7,50,1.193951518,6438,23753,6495,3656,162,71.2,359,11.4,51,7.6,38.3,6821,19,13.2,7264,8263,217.1,43813,26397,574,22798,7989,57781,1491,7630,15.6,39104,9.4,1813
16736,146032,114822,112365,2001,91799,121282,6.7,252.2065371,84576,90756,5.6,36449,164627,33095,36.3,236041,19.7,97.7,173.4152777,658.4565057,1459.221574,15791,207895,513.8195957,499978,2.6,271.0,216,7.636977859,242021,435053,57848,52255,959,87.5,5315,7.6,61,7.6,25.7,72495,105,10.9,106282,109088,306.5,649495,97378,23360,419262,97458,829685,18160,113956,11.2,87666,5.1,31660
246,2185,1065,857,380,1748,2118,9.4,4.844951309,48581,57481,8.3,612,3066,528,34.8,2573,38.8,91.5,3.227216289,2.839290034,9.508320115,159,57,4.15989005,8435,3.3,236.2,448,0.462210006,1868,4488,302,1112,1,88.0,67,9.1,453,9.8,27.8,825,78,7.8,753,835,247.1,7399,39,163,4329,747,8768,169,1193,11.2,53031,7.1,458
4344,39228,29628,33012,3314,25385,38397,7.1,107.3727247,83375,91407,6.2,10922,42520,11801,40.9,71592,19.0,93.7,44.41091611,157.0271479,452.4908277,4504,14078,119.9452247,204755,2.5,248.6,135,3.85318324,64179,116814,9904,14871,263,83.7,491,8.0,201,8.3,29.3,17248,32,10.0,33848,25217,292.7,174903,8584,5494,112310,29062,232173,4002,33482,9.9,87391,6.7,7668
